asset,split,shot_index,shot_id,file,n_traces,n_samples,valid_labels,label_ratio
Halfmile3D_add_geom_sorted,train,187,20101696,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0187_id_20101696.npz,1578,751,1536,0.973384030418251
Halfmile3D_add_geom_sorted,train,188,20101697,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0188_id_20101697.npz,1578,751,1538,0.9746514575411914
Halfmile3D_add_geom_sorted,train,189,20101698,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0189_id_20101698.npz,1578,751,1528,0.9683143219264893
Halfmile3D_add_geom_sorted,train,190,20101699,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0190_id_20101699.npz,1578,751,1538,0.9746514575411914
Halfmile3D_add_geom_sorted,train,191,20101700,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0191_id_20101700.npz,1578,751,1543,0.9778200253485425
Halfmile3D_add_geom_sorted,train,192,20101701,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0192_id_20101701.npz,1578,751,1545,0.9790874524714829
Halfmile3D_add_geom_sorted,train,193,20101702,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0193_id_20101702.npz,1578,751,1529,0.9689480354879595
Halfmile3D_add_geom_sorted,train,194,20101704,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0194_id_20101704.npz,1578,751,1548,0.9809885931558935
Halfmile3D_add_geom_sorted,train,195,20101705,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0195_id_20101705.npz,1578,751,1533,0.9714828897338403
Halfmile3D_add_geom_sorted,train,196,20101706,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0196_id_20101706.npz,1578,751,1537,0.9740177439797212
Halfmile3D_add_geom_sorted,train,197,20101707,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0197_id_20101707.npz,1578,751,1537,0.9740177439797212
Halfmile3D_add_geom_sorted,train,198,20101709,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0198_id_20101709.npz,1578,751,1539,0.9752851711026616
Halfmile3D_add_geom_sorted,train,199,20101710,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0199_id_20101710.npz,1578,751,1542,0.9771863117870723
Halfmile3D_add_geom_sorted,train,200,20101711,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0200_id_20101711.npz,1578,751,1413,0.8954372623574145
Halfmile3D_add_geom_sorted,train,201,20101712,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0201_id_20101712.npz,1578,751,1530,0.9695817490494296
Halfmile3D_add_geom_sorted,train,202,20101713,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0202_id_20101713.npz,1578,751,1515,0.9600760456273765
Halfmile3D_add_geom_sorted,train,203,20101714,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0203_id_20101714.npz,1578,751,1392,0.8821292775665399
Halfmile3D_add_geom_sorted,train,204,20101715,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0204_id_20101715.npz,1578,751,1519,0.9626108998732573
Halfmile3D_add_geom_sorted,train,205,20101716,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0205_id_20101716.npz,1578,751,1519,0.9626108998732573
Halfmile3D_add_geom_sorted,train,206,20101717,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0206_id_20101717.npz,1578,751,1532,0.9708491761723701
Halfmile3D_add_geom_sorted,train,207,20101718,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0207_id_20101718.npz,1578,751,1534,0.9721166032953105
Halfmile3D_add_geom_sorted,train,208,20101719,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0208_id_20101719.npz,1578,751,1512,0.9581749049429658
Halfmile3D_add_geom_sorted,train,209,20101720,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0209_id_20101720.npz,1578,751,1533,0.9714828897338403
Halfmile3D_add_geom_sorted,train,210,20101721,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0210_id_20101721.npz,1578,751,1535,0.9727503168567807
Halfmile3D_add_geom_sorted,train,211,20101722,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0211_id_20101722.npz,1578,751,976,0.6185044359949303
Halfmile3D_add_geom_sorted,train,212,20101723,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0212_id_20101723.npz,1578,751,1536,0.973384030418251
Halfmile3D_add_geom_sorted,train,213,20101724,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0213_id_20101724.npz,1578,751,1517,0.9613434727503168
Halfmile3D_add_geom_sorted,train,214,20101725,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0214_id_20101725.npz,1578,751,1486,0.9416983523447402
Halfmile3D_add_geom_sorted,train,215,20101726,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0215_id_20101726.npz,1578,751,1538,0.9746514575411914
Halfmile3D_add_geom_sorted,train,216,20101727,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0216_id_20101727.npz,1578,751,1538,0.9746514575411914
Halfmile3D_add_geom_sorted,train,217,20101728,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0217_id_20101728.npz,1578,751,1530,0.9695817490494296
Halfmile3D_add_geom_sorted,train,218,20101729,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0218_id_20101729.npz,1578,751,1534,0.9721166032953105
Halfmile3D_add_geom_sorted,train,219,20101730,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0219_id_20101730.npz,1578,751,1552,0.9835234474017744
Halfmile3D_add_geom_sorted,train,220,20121465,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0220_id_20121465.npz,1578,751,1499,0.949936628643853
Halfmile3D_add_geom_sorted,train,221,20121466,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0221_id_20121466.npz,1578,751,1452,0.9201520912547528
Halfmile3D_add_geom_sorted,train,222,20121467,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0222_id_20121467.npz,1578,751,1406,0.8910012674271229
Halfmile3D_add_geom_sorted,train,223,20121468,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0223_id_20121468.npz,1578,751,1518,0.9619771863117871
Halfmile3D_add_geom_sorted,train,224,20121469,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0224_id_20121469.npz,1578,751,1524,0.9657794676806084
Halfmile3D_add_geom_sorted,train,225,20121471,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0225_id_20121471.npz,1578,751,1490,0.944233206590621
Halfmile3D_add_geom_sorted,train,226,20121477,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0226_id_20121477.npz,1578,751,1441,0.9131812420785805
Halfmile3D_add_geom_sorted,train,227,20121479,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0227_id_20121479.npz,1578,751,1503,0.9524714828897338
Halfmile3D_add_geom_sorted,train,228,20121481,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0228_id_20121481.npz,1578,751,1441,0.9131812420785805
Halfmile3D_add_geom_sorted,train,229,20121483,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0229_id_20121483.npz,1578,751,1354,0.8580481622306717
Halfmile3D_add_geom_sorted,train,230,20121486,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0230_id_20121486.npz,1578,751,1421,0.9005069708491762
Halfmile3D_add_geom_sorted,train,231,20121489,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0231_id_20121489.npz,1578,751,1436,0.9100126742712294
Halfmile3D_add_geom_sorted,train,232,20121492,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0232_id_20121492.npz,1578,751,1414,0.8960709759188846
Halfmile3D_add_geom_sorted,train,233,20121495,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0233_id_20121495.npz,1578,751,1494,0.9467680608365019
Halfmile3D_add_geom_sorted,train,234,20121497,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0234_id_20121497.npz,1578,751,1476,0.935361216730038
Halfmile3D_add_geom_sorted,train,235,20121499,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0235_id_20121499.npz,1578,751,1437,0.9106463878326996
Halfmile3D_add_geom_sorted,train,236,20121502,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0236_id_20121502.npz,1578,751,1523,0.9651457541191382
Halfmile3D_add_geom_sorted,train,237,20121505,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0237_id_20121505.npz,1578,751,1481,0.9385297845373891
Halfmile3D_add_geom_sorted,train,238,20121508,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0238_id_20121508.npz,1578,751,1531,0.9702154626108999
Halfmile3D_add_geom_sorted,train,239,20121511,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0239_id_20121511.npz,1578,751,1401,0.8878326996197718
Halfmile3D_add_geom_sorted,train,240,20121514,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0240_id_20121514.npz,1578,751,1404,0.8897338403041825
Halfmile3D_add_geom_sorted,train,241,20121517,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0241_id_20121517.npz,1578,751,1466,0.9290240811153359
Halfmile3D_add_geom_sorted,train,242,20121520,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0242_id_20121520.npz,1578,751,1468,0.9302915082382763
Halfmile3D_add_geom_sorted,train,243,20121523,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0243_id_20121523.npz,1578,751,1264,0.8010139416983524
Halfmile3D_add_geom_sorted,train,244,20121526,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0244_id_20121526.npz,1578,751,1425,0.903041825095057
Halfmile3D_add_geom_sorted,train,245,20121529,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0245_id_20121529.npz,1578,751,1430,0.9062103929024081
Halfmile3D_add_geom_sorted,train,246,20121532,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0246_id_20121532.npz,1578,751,1490,0.944233206590621
Halfmile3D_add_geom_sorted,train,247,20121535,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0247_id_20121535.npz,1578,751,1489,0.9435994930291508
Halfmile3D_add_geom_sorted,train,248,20121537,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0248_id_20121537.npz,1578,751,1470,0.9315589353612167
Halfmile3D_add_geom_sorted,train,249,20121541,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0249_id_20121541.npz,1578,751,1448,0.917617237008872
Halfmile3D_add_geom_sorted,train,250,20121544,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0250_id_20121544.npz,1578,751,1410,0.8935361216730038
Halfmile3D_add_geom_sorted,train,251,20121546,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0251_id_20121546.npz,1578,751,1412,0.8948035487959443
Halfmile3D_add_geom_sorted,train,252,20121549,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0252_id_20121549.npz,1578,751,1477,0.9359949302915083
Halfmile3D_add_geom_sorted,train,253,20121552,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0253_id_20121552.npz,1578,751,1387,0.8789607097591888
Halfmile3D_add_geom_sorted,train,254,20121555,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0254_id_20121555.npz,1578,751,1486,0.9416983523447402
Halfmile3D_add_geom_sorted,train,255,20121557,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0255_id_20121557.npz,1578,751,1462,0.926489226869455
Halfmile3D_add_geom_sorted,train,256,20121559,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0256_id_20121559.npz,1578,751,1525,0.9664131812420785
Halfmile3D_add_geom_sorted,train,257,20121562,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0257_id_20121562.npz,1578,751,1422,0.9011406844106464
Halfmile3D_add_geom_sorted,train,258,20121565,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0258_id_20121565.npz,1578,751,1517,0.9613434727503168
Halfmile3D_add_geom_sorted,train,259,20121566,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0259_id_20121566.npz,1578,751,1519,0.9626108998732573
Halfmile3D_add_geom_sorted,train,260,20121569,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0260_id_20121569.npz,1578,751,1537,0.9740177439797212
Halfmile3D_add_geom_sorted,train,261,20121572,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0261_id_20121572.npz,1578,751,1384,0.8770595690747782
Halfmile3D_add_geom_sorted,train,262,20121575,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0262_id_20121575.npz,1578,751,1489,0.9435994930291508
Halfmile3D_add_geom_sorted,train,263,20121578,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0263_id_20121578.npz,1578,751,1446,0.9163498098859315
Halfmile3D_add_geom_sorted,train,264,20121582,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0264_id_20121582.npz,1578,751,1302,0.8250950570342205
Halfmile3D_add_geom_sorted,train,265,20121585,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0265_id_20121585.npz,1578,751,1386,0.8783269961977186
Halfmile3D_add_geom_sorted,train,266,20121586,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0266_id_20121586.npz,1578,751,1439,0.9119138149556401
Halfmile3D_add_geom_sorted,train,267,20141407,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0267_id_20141407.npz,1598,751,1418,0.8873591989987485
Halfmile3D_add_geom_sorted,train,268,20141408,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0268_id_20141408.npz,1598,751,1493,0.9342928660826032
Halfmile3D_add_geom_sorted,train,269,20141409,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0269_id_20141409.npz,1598,751,1494,0.934918648310388
Halfmile3D_add_geom_sorted,train,270,20141410,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0270_id_20141410.npz,1598,751,1534,0.9599499374217773
Halfmile3D_add_geom_sorted,train,271,20141411,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0271_id_20141411.npz,1598,751,1462,0.9148936170212766
Halfmile3D_add_geom_sorted,train,272,20141413,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0272_id_20141413.npz,1598,751,1485,0.9292866082603254
Halfmile3D_add_geom_sorted,train,273,20141414,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0273_id_20141414.npz,1598,751,1533,0.9593241551939925
Halfmile3D_add_geom_sorted,train,274,20141415,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0274_id_20141415.npz,1598,751,1517,0.9493116395494368
Halfmile3D_add_geom_sorted,train,275,20141416,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0275_id_20141416.npz,1598,751,1532,0.9586983729662077
Halfmile3D_add_geom_sorted,train,276,20141417,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0276_id_20141417.npz,1598,751,1526,0.9549436795994993
Halfmile3D_add_geom_sorted,train,277,20141418,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0277_id_20141418.npz,1598,751,1538,0.9624530663329162
Halfmile3D_add_geom_sorted,train,278,20141419,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0278_id_20141419.npz,1598,751,1508,0.9436795994993742
Halfmile3D_add_geom_sorted,train,279,20141420,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0279_id_20141420.npz,1598,751,1427,0.8929912390488111
Halfmile3D_add_geom_sorted,train,280,20141421,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0280_id_20141421.npz,1598,751,1424,0.8911138923654568
Halfmile3D_add_geom_sorted,train,281,20141422,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0281_id_20141422.npz,1598,751,1489,0.9317897371714643
Halfmile3D_add_geom_sorted,train,282,20141423,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0282_id_20141423.npz,1598,751,1360,0.851063829787234
Halfmile3D_add_geom_sorted,train,283,20141424,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0283_id_20141424.npz,1598,751,1523,0.9530663329161452
Halfmile3D_add_geom_sorted,train,284,20141425,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0284_id_20141425.npz,1598,751,1512,0.9461827284105131
Halfmile3D_add_geom_sorted,train,285,20141426,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0285_id_20141426.npz,1598,751,1509,0.9443053817271589
Halfmile3D_add_geom_sorted,train,286,20141427,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0286_id_20141427.npz,1598,751,1509,0.9443053817271589
Halfmile3D_add_geom_sorted,train,287,20141428,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0287_id_20141428.npz,1598,751,1403,0.8779724655819775
Halfmile3D_add_geom_sorted,train,288,20141429,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0288_id_20141429.npz,1598,751,1523,0.9530663329161452
Halfmile3D_add_geom_sorted,train,289,20141430,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0289_id_20141430.npz,1598,751,1249,0.781602002503129
Halfmile3D_add_geom_sorted,train,290,20141431,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0290_id_20141431.npz,1598,751,1517,0.9493116395494368
Halfmile3D_add_geom_sorted,train,291,20141432,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0291_id_20141432.npz,1598,751,1431,0.89549436795995
Halfmile3D_add_geom_sorted,train,292,20141433,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0292_id_20141433.npz,1598,751,1434,0.8973717146433041
Halfmile3D_add_geom_sorted,train,293,20141434,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0293_id_20141434.npz,1598,751,1209,0.7565707133917396
Halfmile3D_add_geom_sorted,train,294,20141435,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0294_id_20141435.npz,1598,751,1535,0.9605757196495619
Halfmile3D_add_geom_sorted,train,295,20141436,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0295_id_20141436.npz,1598,751,1484,0.9286608260325406
Halfmile3D_add_geom_sorted,train,296,20141437,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0296_id_20141437.npz,1598,751,1415,0.8854818523153942
Halfmile3D_add_geom_sorted,train,297,20141438,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0297_id_20141438.npz,1598,751,1146,0.7171464330413017
Halfmile3D_add_geom_sorted,train,298,20141439,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0298_id_20141439.npz,1598,751,1530,0.9574468085106383
Halfmile3D_add_geom_sorted,train,299,20141440,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0299_id_20141440.npz,1598,751,1432,0.8961201501877347
Halfmile3D_add_geom_sorted,train,300,20141441,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0300_id_20141441.npz,1598,751,1540,0.9637046307884856
Halfmile3D_add_geom_sorted,train,301,20141442,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0301_id_20141442.npz,1598,751,1516,0.9486858573216521
Halfmile3D_add_geom_sorted,train,302,20141443,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0302_id_20141443.npz,1598,751,1443,0.9030037546933667
Halfmile3D_add_geom_sorted,train,303,20141444,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0303_id_20141444.npz,1598,751,1556,0.9737171464330413
Halfmile3D_add_geom_sorted,train,304,20141445,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0304_id_20141445.npz,1598,751,1550,0.9699624530663329
Halfmile3D_add_geom_sorted,train,305,20141446,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0305_id_20141446.npz,1598,751,1481,0.9267834793491865
Halfmile3D_add_geom_sorted,train,306,20141447,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0306_id_20141447.npz,1598,751,1565,0.9793491864831039
Halfmile3D_add_geom_sorted,train,307,20141448,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0307_id_20141448.npz,1598,751,1044,0.6533166458072591
Halfmile3D_add_geom_sorted,train,308,20141450,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0308_id_20141450.npz,1598,751,1456,0.9111389236545682
Halfmile3D_add_geom_sorted,train,309,20141452,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0309_id_20141452.npz,1598,751,1490,0.932415519399249
Halfmile3D_add_geom_sorted,train,310,20141454,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0310_id_20141454.npz,1598,751,1398,0.8748435544430538
Halfmile3D_add_geom_sorted,train,311,20141456,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0311_id_20141456.npz,1598,751,1420,0.8886107634543179
Halfmile3D_add_geom_sorted,train,312,20141458,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0312_id_20141458.npz,1598,751,1504,0.9411764705882353
Halfmile3D_add_geom_sorted,train,313,20141460,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0313_id_20141460.npz,1598,751,1450,0.9073842302878599
Halfmile3D_add_geom_sorted,train,314,20161357,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0314_id_20161357.npz,1604,751,1439,0.8971321695760599
Halfmile3D_add_geom_sorted,train,315,20161358,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0315_id_20161358.npz,1604,751,1577,0.9831670822942643
Halfmile3D_add_geom_sorted,train,316,20161359,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0316_id_20161359.npz,1604,751,1278,0.7967581047381546
Halfmile3D_add_geom_sorted,train,317,20161360,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0317_id_20161360.npz,1604,751,1411,0.8796758104738155
Halfmile3D_add_geom_sorted,train,318,20161361,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0318_id_20161361.npz,1604,751,1279,0.7973815461346634
Halfmile3D_add_geom_sorted,train,319,20161362,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Halfmile3D_add_geom_sorted\shot_0319_id_20161362.npz,1604,751,1374,0.8566084788029925
